Zip,CD110,privatepartyexcellent,privatepartyfair,privatepartygood,privatepartyverygood,min-tradeinfair,tradeinfair,max-tradeinfair,min-tradeingood,tradeingood,max-tradeingood,min-tradeinverygood,tradeinverygood,max-tradeinverygood
27107,NC-06,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
27207,NC-02,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
27209,NC-08,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
27231,NC-04,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
27507,NC-01,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
27524,NC-03,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
28006,NC-09,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
28006,NC-10,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
28043,NC-11,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
28301,NC-07,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
57638,ND-00,15689,13389,14689,15189,11104,11418,11768,12678,13018,13358,13318,13668,14017
43001,OH-12,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
43002,OH-15,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
43003,OH-04,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
43005,OH-18,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
43010,OH-07,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
43302,OH-05,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
43408,OH-09,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
43713,OH-06,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
44001,OH-13,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
44003,OH-14,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
44017,OH-10,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
44022,OH-11,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
44062,OH-17,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
44090,OH-16,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
45001,OH-01,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
45003,OH-08,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
45005,OH-03,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
45034,OH-02,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
67950,OK-03,15689,13389,14689,15189,11104,11418,11768,12678,13018,13358,13318,13668,14017
73002,OK-04,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
73003,OK-05,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
73432,OK-02,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
74003,OK-01,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
97001,OR-02,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
97002,OR-05,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
97004,OR-03,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
97005,OR-01,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
97321,OR-04,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
15001,PA-04,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
15001,PA-18,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
15012,PA-12,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
15025,PA-14,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
15401,PA-09,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
15711,PA-05,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
15732,PA-03,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
16872,PA-10,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
17003,PA-17,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
17007,PA-19,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
17022,PA-16,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
17527,PA-06,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
17756,PA-11,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
18011,PA-15,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
18036,PA-08,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
18041,PA-13,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
19003,PA-07,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
19012,PA-02,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
19013,PA-01,15445,13145,14445,14945,10925,11239,11589,12499,12839,13179,13139,13489,13838
2804,RI-02,15609,13309,14609,15109,11045,11359,11709,12619,12959,13299,13259,13609,13958
2806,RI-01,15609,13309,14609,15109,11045,11359,11709,12619,12959,13299,13259,13609,13958
29001,SC-06,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
29006,SC-02,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
29006,SC-03,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
29009,SC-05,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
29031,SC-04,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
29401,SC-01,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
56219,SD-00,15689,13389,14689,15189,11104,11418,11768,12678,13018,13358,13318,13668,14017
37010,TN-06,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
37010,TN-07,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
37013,TN-05,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
37015,TN-08,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
37018,TN-04,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
37302,TN-03,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
37303,TN-02,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
37601,TN-01,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
38017,TN-09,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
73949,TX-13,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75001,TX-24,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75001,TX-32,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75002,TX-03,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75002,TX-04,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75009,TX-26,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75041,TX-05,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75050,TX-06,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75060,TX-30,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75451,TX-01,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75845,TX-08,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
75846,TX-17,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
76008,TX-12,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
76351,TX-19,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
76401,TX-31,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
76432,TX-11,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
76567,TX-10,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
76932,TX-23,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77002,TX-07,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77002,TX-18,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77003,TX-29,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77004,TX-09,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77032,TX-02,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77034,TX-22,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77412,TX-25,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77414,TX-14,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
77905,TX-15,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
78001,TX-28,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
78003,TX-21,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
78109,TX-20,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
78330,TX-27,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
79821,TX-16,15725,13425,14725,15225,11130,11444,11794,12704,13044,13384,13344,13694,14043
84001,UT-02,15572,13272,14572,15072,11018,11332,11682,12592,12932,13272,13232,13582,13931
84003,UT-03,15572,13272,14572,15072,11018,11332,11682,12592,12932,13272,13232,13582,13931
84010,UT-01,15572,13272,14572,15072,11018,11332,11682,12592,12932,13272,13232,13582,13931
5001,VT-00,15609,13309,14609,15109,11045,11359,11709,12619,12959,13299,13259,13609,13958
20105,VA-10,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
20106,VA-01,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
20106,VA-07,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
20109,VA-11,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
20170,VA-08,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
22626,VA-06,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
22901,VA-05,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
23002,VA-04,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
23011,VA-03,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
23301,VA-02,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
24018,VA-09,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
98001,WA-09,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98002,WA-08,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98004,WA-01,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98045,WA-02,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98055,WA-07,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98068,WA-04,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98304,WA-03,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98305,WA-06,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
98812,WA-05,15577,13277,14577,15077,11022,11336,11686,12596,12936,13276,13236,13586,13935
24701,WV-03,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
25003,WV-02,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
25267,WV-01,15714,13414,14714,15214,11121,11435,11785,12695,13035,13375,13335,13685,14034
53001,WI-06,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
53002,WI-05,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
53038,WI-02,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
53103,WI-01,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
53110,WI-04,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
53503,WI-03,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
54001,WI-07,15634,13334,14634,15134,11063,11377,11727,12637,12977,13317,13277,13627,13976
