Zip,CD110,privatepartyexcellent,privatepartyfair,privatepartygood,privatepartyverygood,min-tradeinfair,tradeinfair,max-tradeinfair,min-tradeingood,tradeingood,max-tradeingood,min-tradeinverygood,tradeinverygood,max-tradeinverygood
27025,NC-13,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
27107,NC-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
27207,NC-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
27209,NC-08,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
27231,NC-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
27507,NC-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
27524,NC-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
28006,NC-09,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
28006,NC-10,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
28043,NC-11,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
28301,NC-07,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
57638,ND-00,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
43001,OH-12,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
43002,OH-15,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
43003,OH-04,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
43005,OH-18,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
43010,OH-07,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
43302,OH-05,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
43408,OH-09,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
43713,OH-06,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
44001,OH-13,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
44003,OH-14,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
44017,OH-10,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
44022,OH-11,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
44062,OH-17,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
44090,OH-16,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
45001,OH-01,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
45003,OH-08,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
45005,OH-03,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
45034,OH-02,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
67950,OK-03,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
73002,OK-04,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
73003,OK-05,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
73432,OK-02,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
74003,OK-01,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
97001,OR-02,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
97002,OR-05,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
97004,OR-03,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
97321,OR-04,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
15001,PA-04,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
15001,PA-18,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
15012,PA-12,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
15025,PA-14,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
15401,PA-09,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
15711,PA-05,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
15732,PA-03,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
16872,PA-10,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
17003,PA-17,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
17007,PA-19,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
17022,PA-16,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
17527,PA-06,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
17756,PA-11,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
18011,PA-15,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
18036,PA-08,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
18041,PA-13,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
19003,PA-07,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
19012,PA-02,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
19013,PA-01,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
2804,RI-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
2806,RI-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
29001,SC-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
29006,SC-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
29006,SC-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
29009,SC-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
29031,SC-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
29401,SC-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
56219,SD-00,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
37010,TN-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
37010,TN-07,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
37013,TN-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
37015,TN-08,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
37018,TN-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
37302,TN-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
37303,TN-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
37601,TN-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
38017,TN-09,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
73949,TX-13,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75001,TX-24,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75001,TX-32,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75002,TX-03,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75002,TX-04,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75009,TX-26,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75041,TX-05,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75050,TX-06,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75060,TX-30,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75451,TX-01,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75845,TX-08,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
75846,TX-17,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
76008,TX-12,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
76351,TX-19,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
76401,TX-31,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
76432,TX-11,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
76567,TX-10,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
76932,TX-23,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77002,TX-07,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77002,TX-18,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77003,TX-29,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77004,TX-09,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77032,TX-02,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77034,TX-22,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77412,TX-25,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77414,TX-14,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
77905,TX-15,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
78001,TX-28,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
78003,TX-21,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
78109,TX-20,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
78330,TX-27,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
79821,TX-16,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
84001,UT-02,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
84003,UT-03,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
84010,UT-01,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
5001,VT-00,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
20105,VA-10,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
20106,VA-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
20106,VA-07,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
20109,VA-11,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
20170,VA-08,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
22626,VA-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
22901,VA-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
23002,VA-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
23011,VA-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
23301,VA-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
24018,VA-09,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
98001,WA-09,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98002,WA-08,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98004,WA-01,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98045,WA-02,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98055,WA-07,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98055,WA-07,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98068,WA-04,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98304,WA-03,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98305,WA-06,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
98812,WA-05,11901,10001,11101,11451,7945,8258,8572,9266,9608,9949,9808,10158,10507
24701,WV-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
25003,WV-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
25267,WV-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
53002,WI-05,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
53038,WI-02,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
53103,WI-01,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
53110,WI-04,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
53503,WI-03,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
54001,WI-07,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
54101,WI-08,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
82001,WY-00,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
