Zip,CD110,privatepartyexcellent,privatepartyfair,privatepartygood,privatepartyverygood,min-tradeinfair,tradeinfair,max-tradeinfair,min-tradeingood,tradeingood,max-tradeingood,min-tradeinverygood,tradeinverygood,max-tradeinverygood
27107,NC-06,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
27207,NC-02,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
27209,NC-08,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
27231,NC-04,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
27507,NC-01,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
27524,NC-03,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
28006,NC-09,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
28006,NC-10,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
28043,NC-11,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
28301,NC-07,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
57638,ND-00,13164,11164,12314,12714,9031,9346,9669,10451,10796,11140,10993,11346,11698
43001,OH-12,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
43002,OH-15,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
43003,OH-04,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
43005,OH-18,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
43010,OH-07,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
43302,OH-05,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
43408,OH-09,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
43713,OH-06,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
44001,OH-13,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
44003,OH-14,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
44017,OH-10,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
44022,OH-11,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
44062,OH-17,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
44090,OH-16,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
45001,OH-01,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
45003,OH-08,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
45005,OH-03,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
45034,OH-02,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
67950,OK-03,13164,11164,12314,12714,9031,9346,9669,10451,10796,11140,10993,11346,11698
73002,OK-04,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
73003,OK-05,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
73432,OK-02,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
74003,OK-01,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
97001,OR-02,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
97002,OR-05,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
97004,OR-03,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
97005,OR-01,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
97321,OR-04,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
15001,PA-04,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
15001,PA-18,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
15012,PA-12,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
15025,PA-14,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
15401,PA-09,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
15711,PA-05,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
15732,PA-03,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
16872,PA-10,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
17003,PA-17,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
17007,PA-19,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
17022,PA-16,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
17527,PA-06,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
17756,PA-11,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
18011,PA-15,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
18036,PA-08,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
18041,PA-13,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
19003,PA-07,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
19012,PA-02,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
19013,PA-01,12956,10956,12106,12506,8879,9194,9517,10299,10644,10988,10841,11194,11546
2804,RI-02,13096,11096,12246,12646,8981,9296,9619,10401,10746,11090,10943,11296,11648
2806,RI-01,13096,11096,12246,12646,8981,9296,9619,10401,10746,11090,10943,11296,11648
29001,SC-06,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
29006,SC-02,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
29006,SC-03,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
29009,SC-05,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
29031,SC-04,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
29401,SC-01,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
56219,SD-00,13164,11164,12314,12714,9031,9346,9669,10451,10796,11140,10993,11346,11698
37010,TN-06,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
37010,TN-07,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
37013,TN-05,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
37015,TN-08,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
37018,TN-04,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
37302,TN-03,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
37303,TN-02,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
37601,TN-01,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
38017,TN-09,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
73949,TX-13,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75001,TX-24,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75001,TX-32,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75002,TX-03,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75002,TX-04,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75009,TX-26,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75041,TX-05,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75050,TX-06,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75060,TX-30,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75451,TX-01,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75845,TX-08,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
75846,TX-17,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
76008,TX-12,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
76351,TX-19,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
76401,TX-31,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
76432,TX-11,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
76567,TX-10,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
76932,TX-23,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77002,TX-07,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77002,TX-18,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77003,TX-29,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77004,TX-09,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77032,TX-02,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77034,TX-22,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77412,TX-25,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77414,TX-14,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
77905,TX-15,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
78001,TX-28,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
78003,TX-21,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
78109,TX-20,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
78330,TX-27,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
79821,TX-16,13195,11195,12345,12745,9053,9368,9691,10473,10818,11162,11015,11368,11720
84001,UT-02,13064,11064,12214,12614,8958,9273,9596,10378,10723,11067,10920,11273,11625
84003,UT-03,13064,11064,12214,12614,8958,9273,9596,10378,10723,11067,10920,11273,11625
84010,UT-01,13064,11064,12214,12614,8958,9273,9596,10378,10723,11067,10920,11273,11625
5001,VT-00,13096,11096,12246,12646,8981,9296,9619,10401,10746,11090,10943,11296,11648
20105,VA-10,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
20106,VA-01,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
20106,VA-07,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
20109,VA-11,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
20170,VA-08,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
22626,VA-06,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
22901,VA-05,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
23002,VA-04,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
23011,VA-03,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
23301,VA-02,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
24018,VA-09,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
98001,WA-09,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98002,WA-08,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98004,WA-01,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98045,WA-02,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98055,WA-07,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98068,WA-04,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98304,WA-03,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98305,WA-06,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
98812,WA-05,13069,11069,12219,12619,8961,9276,9599,10381,10726,11070,10923,11276,11628
24701,WV-03,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
25003,WV-02,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
25267,WV-01,13185,11185,12335,12735,9046,9361,9684,10466,10811,11155,11008,11361,11713
53001,WI-06,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
53002,WI-05,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
53038,WI-02,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
53103,WI-01,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
53110,WI-04,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
53503,WI-03,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
54001,WI-07,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
54101,WI-08,13117,11117,12267,12667,8996,9311,9634,10416,10761,11105,10958,11311,11663
82001,WY-00,13064,11064,12214,12614,8958,9273,9596,10378,10723,11067,10920,11273,11625
